LinkId,Timestamp,UtilizationPct,OpticalPowerDbm,BitErrorRate,LatencyMs
LINK-SYD-AGG-SOUTH-01,2026-02-04T02:00:00.000Z,36.4,-1.8,1.477e-12,0.5
LINK-MEL-AGG-EAST-01,2026-02-04T02:00:00.000Z,33.6,-1.5,1.248e-12,0.7
LINK-MEL-AGG-WEST-01,2026-02-04T02:00:00.000Z,28.9,-1.6,6.269e-13,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-04T02:00:00.000Z,19.5,-1.4,1.237e-12,1.7
LINK-BNE-AGG-SOUTH-01,2026-02-04T02:00:00.000Z,17.9,-1.6,8.640e-13,0.7
LINK-SYD-MEL-FIBRE-01,2026-02-04T02:05:00.000Z,55.6,-2.7,6.717e-12,8.4
LINK-SYD-MEL-FIBRE-02,2026-02-04T02:05:00.000Z,21.3,-3.2,5.611e-12,7.6
LINK-SYD-BNE-FIBRE-01,2026-02-04T02:05:00.000Z,35.6,-2.7,5.796e-13,16.7
LINK-MEL-BNE-FIBRE-01,2026-02-04T02:05:00.000Z,33.8,-2.7,2.531e-12,11.6
LINK-SYD-AGG-NORTH-01,2026-02-04T02:05:00.000Z,33.2,-1.8,1.004e-12,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T02:05:00.000Z,31.8,-1.9,1.785e-12,1.5
LINK-MEL-AGG-EAST-01,2026-02-04T02:05:00.000Z,38.2,-1.5,1.871e-12,1.1
LINK-MEL-AGG-WEST-01,2026-02-04T02:05:00.000Z,29.2,-1.5,1.413e-12,0.6
LINK-BNE-AGG-CENTRAL-01,2026-02-04T02:05:00.000Z,36.6,-1.3,1.008e-12,0.6
LINK-BNE-AGG-SOUTH-01,2026-02-04T02:05:00.000Z,23.0,-1.4,8.774e-13,1.5
LINK-SYD-MEL-FIBRE-01,2026-02-04T02:10:00.000Z,39.0,-3.3,2.200e-12,7.4
LINK-SYD-MEL-FIBRE-02,2026-02-04T02:10:00.000Z,31.0,-2.7,3.905e-12,6.1
LINK-SYD-BNE-FIBRE-01,2026-02-04T02:10:00.000Z,36.1,-2.0,1.626e-12,9.3
LINK-MEL-BNE-FIBRE-01,2026-02-04T02:10:00.000Z,44.1,-2.9,1.034e-12,8.0
LINK-SYD-AGG-NORTH-01,2026-02-04T02:10:00.000Z,27.0,-1.3,2.072e-13,0.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T02:10:00.000Z,34.1,-1.8,9.417e-13,1.2
LINK-MEL-AGG-EAST-01,2026-02-04T02:10:00.000Z,27.6,-1.7,3.366e-12,1.4
LINK-MEL-AGG-WEST-01,2026-02-04T02:10:00.000Z,26.2,-0.9,7.023e-13,0.7
LINK-BNE-AGG-CENTRAL-01,2026-02-04T02:10:00.000Z,23.3,-1.3,9.255e-13,1.4
LINK-BNE-AGG-SOUTH-01,2026-02-04T02:10:00.000Z,18.0,-1.6,1.838e-12,0.8
LINK-SYD-MEL-FIBRE-01,2026-02-04T02:15:00.000Z,50.8,-2.9,3.625e-12,7.6
LINK-SYD-MEL-FIBRE-02,2026-02-04T02:15:00.000Z,22.9,-2.9,3.332e-12,5.2
LINK-SYD-BNE-FIBRE-01,2026-02-04T02:15:00.000Z,32.2,-2.7,1.208e-12,12.9
LINK-MEL-BNE-FIBRE-01,2026-02-04T02:15:00.000Z,39.9,-2.4,1.948e-12,18.4
LINK-SYD-AGG-NORTH-01,2026-02-04T02:15:00.000Z,21.6,-1.5,1.064e-12,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T02:15:00.000Z,29.5,-1.6,1.497e-12,1.0
LINK-MEL-AGG-EAST-01,2026-02-04T02:15:00.000Z,25.2,-1.7,4.025e-12,0.9
LINK-MEL-AGG-WEST-01,2026-02-04T02:15:00.000Z,33.1,-1.2,1.380e-12,0.9
LINK-BNE-AGG-CENTRAL-01,2026-02-04T02:15:00.000Z,25.0,-1.5,1.306e-12,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-04T02:15:00.000Z,28.3,-1.8,1.000e-14,1.4
LINK-SYD-MEL-FIBRE-01,2026-02-04T02:20:00.000Z,53.5,-2.7,2.890e-12,3.0
LINK-SYD-MEL-FIBRE-02,2026-02-04T02:20:00.000Z,20.1,-3.5,4.580e-12,7.4
LINK-SYD-BNE-FIBRE-01,2026-02-04T02:20:00.000Z,31.7,-1.9,3.142e-12,6.6
LINK-MEL-BNE-FIBRE-01,2026-02-04T02:20:00.000Z,37.5,-2.7,5.317e-12,15.0
LINK-SYD-AGG-NORTH-01,2026-02-04T02:20:00.000Z,20.2,-2.1,1.029e-12,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T02:20:00.000Z,22.2,-1.7,2.308e-12,0.9
LINK-MEL-AGG-EAST-01,2026-02-04T02:20:00.000Z,39.4,-1.9,1.688e-12,1.5
LINK-MEL-AGG-WEST-01,2026-02-04T02:20:00.000Z,27.2,-1.9,1.087e-12,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-04T02:20:00.000Z,14.5,-1.6,1.270e-12,0.9
LINK-BNE-AGG-SOUTH-01,2026-02-04T02:20:00.000Z,18.1,-2.0,7.770e-13,1.9
LINK-SYD-MEL-FIBRE-01,2026-02-04T02:25:00.000Z,40.3,-2.7,3.417e-13,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-04T02:25:00.000Z,25.2,-3.8,3.278e-12,4.7
LINK-SYD-BNE-FIBRE-01,2026-02-04T02:25:00.000Z,32.2,-2.7,3.430e-12,10.4
LINK-MEL-BNE-FIBRE-01,2026-02-04T02:25:00.000Z,37.1,-2.7,1.502e-12,11.5
LINK-SYD-AGG-NORTH-01,2026-02-04T02:25:00.000Z,29.4,-2.1,5.151e-13,1.4
LINK-SYD-AGG-SOUTH-01,2026-02-04T02:25:00.000Z,28.5,-1.1,1.233e-12,0.5
LINK-MEL-AGG-EAST-01,2026-02-04T02:25:00.000Z,25.6,-1.6,2.162e-12,1.1
LINK-MEL-AGG-WEST-01,2026-02-04T02:25:00.000Z,22.9,-0.9,1.358e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-04T02:25:00.000Z,11.1,-1.4,5.013e-13,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-04T02:25:00.000Z,22.6,-1.8,1.099e-13,1.2
LINK-SYD-MEL-FIBRE-01,2026-02-04T02:30:00.000Z,53.8,-2.9,2.134e-12,8.2
LINK-SYD-MEL-FIBRE-02,2026-02-04T02:30:00.000Z,30.0,-2.6,6.187e-12,9.4
LINK-SYD-BNE-FIBRE-01,2026-02-04T02:30:00.000Z,48.0,-1.9,2.444e-12,11.0
LINK-MEL-BNE-FIBRE-01,2026-02-04T02:30:00.000Z,25.0,-2.5,4.212e-12,18.7
LINK-SYD-AGG-NORTH-01,2026-02-04T02:30:00.000Z,25.5,-1.6,1.381e-12,1.8
LINK-SYD-AGG-SOUTH-01,2026-02-04T02:30:00.000Z,36.1,-1.7,9.702e-13,1.2
LINK-MEL-AGG-EAST-01,2026-02-04T02:30:00.000Z,23.5,-1.3,4.877e-13,1.0
LINK-MEL-AGG-WEST-01,2026-02-04T02:30:00.000Z,19.6,-1.5,3.653e-13,0.7
LINK-BNE-AGG-CENTRAL-01,2026-02-04T02:30:00.000Z,27.4,-1.0,1.417e-12,1.3
LINK-BNE-AGG-SOUTH-01,2026-02-04T02:30:00.000Z,19.2,-1.4,1.570e-12,0.7
LINK-SYD-MEL-FIBRE-01,2026-02-04T02:35:00.000Z,44.4,-2.6,5.046e-12,4.7
LINK-SYD-MEL-FIBRE-02,2026-02-04T02:35:00.000Z,22.7,-2.9,6.047e-12,2.9
LINK-SYD-BNE-FIBRE-01,2026-02-04T02:35:00.000Z,53.1,-2.9,3.357e-12,8.8
LINK-MEL-BNE-FIBRE-01,2026-02-04T02:35:00.000Z,33.4,-2.2,1.000e-14,14.9
LINK-SYD-AGG-NORTH-01,2026-02-04T02:35:00.000Z,35.3,-2.0,7.494e-13,2.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T02:35:00.000Z,26.7,-1.8,6.964e-13,0.6
LINK-MEL-AGG-EAST-01,2026-02-04T02:35:00.000Z,30.5,-1.6,3.337e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-04T02:35:00.000Z,21.5,-1.7,1.008e-12,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-04T02:35:00.000Z,23.4,-0.9,7.366e-13,1.2
LINK-BNE-AGG-SOUTH-01,2026-02-04T02:35:00.000Z,13.5,-1.2,9.930e-13,0.7
LINK-SYD-MEL-FIBRE-01,2026-02-04T02:40:00.000Z,50.4,-2.8,1.000e-14,5.6
LINK-SYD-MEL-FIBRE-02,2026-02-04T02:40:00.000Z,26.2,-2.9,4.697e-12,5.3
LINK-SYD-BNE-FIBRE-01,2026-02-04T02:40:00.000Z,35.7,-2.9,2.061e-12,10.8
LINK-MEL-BNE-FIBRE-01,2026-02-04T02:40:00.000Z,43.9,-2.7,4.577e-12,13.4
LINK-SYD-AGG-NORTH-01,2026-02-04T02:40:00.000Z,33.2,-1.4,1.212e-12,0.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T02:40:00.000Z,26.3,-2.0,1.423e-12,0.5
LINK-MEL-AGG-EAST-01,2026-02-04T02:40:00.000Z,33.7,-1.3,4.410e-12,0.6
LINK-MEL-AGG-WEST-01,2026-02-04T02:40:00.000Z,20.1,-0.9,1.636e-12,0.7
LINK-BNE-AGG-CENTRAL-01,2026-02-04T02:40:00.000Z,24.4,-1.6,5.582e-13,0.9
LINK-BNE-AGG-SOUTH-01,2026-02-04T02:40:00.000Z,26.9,-1.4,1.411e-12,1.4
LINK-SYD-MEL-FIBRE-01,2026-02-04T02:45:00.000Z,53.7,-3.2,4.336e-13,2.8
LINK-SYD-MEL-FIBRE-02,2026-02-04T02:45:00.000Z,23.0,-3.2,4.763e-12,3.3
LINK-SYD-BNE-FIBRE-01,2026-02-04T02:45:00.000Z,38.4,-2.6,3.285e-12,13.7
LINK-MEL-BNE-FIBRE-01,2026-02-04T02:45:00.000Z,29.5,-3.2,2.883e-12,18.8
LINK-SYD-AGG-NORTH-01,2026-02-04T02:45:00.000Z,29.0,-1.8,6.158e-13,1.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T02:45:00.000Z,31.7,-1.8,1.081e-13,0.6
LINK-MEL-AGG-EAST-01,2026-02-04T02:45:00.000Z,29.1,-1.4,1.677e-12,1.9
LINK-MEL-AGG-WEST-01,2026-02-04T02:45:00.000Z,23.3,-1.7,1.530e-12,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-04T02:45:00.000Z,28.3,-1.8,7.024e-13,0.6
LINK-BNE-AGG-SOUTH-01,2026-02-04T02:45:00.000Z,16.2,-1.6,1.279e-12,1.5
LINK-SYD-MEL-FIBRE-01,2026-02-04T02:50:00.000Z,45.2,-3.7,2.570e-12,8.6
LINK-SYD-MEL-FIBRE-02,2026-02-04T02:50:00.000Z,20.5,-3.2,5.492e-12,8.9
LINK-SYD-BNE-FIBRE-01,2026-02-04T02:50:00.000Z,42.0,-2.2,2.973e-12,10.1
LINK-MEL-BNE-FIBRE-01,2026-02-04T02:50:00.000Z,33.9,-2.5,4.824e-12,14.8
LINK-SYD-AGG-NORTH-01,2026-02-04T02:50:00.000Z,33.0,-0.9,4.701e-13,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T02:50:00.000Z,28.2,-1.3,1.119e-12,0.6
LINK-MEL-AGG-EAST-01,2026-02-04T02:50:00.000Z,29.4,-0.9,1.901e-12,1.4
LINK-MEL-AGG-WEST-01,2026-02-04T02:50:00.000Z,24.5,-1.7,1.041e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-04T02:50:00.000Z,25.2,-1.0,1.028e-12,1.1
LINK-BNE-AGG-SOUTH-01,2026-02-04T02:50:00.000Z,24.4,-1.2,6.731e-13,1.7
LINK-SYD-MEL-FIBRE-01,2026-02-04T02:55:00.000Z,56.2,-2.2,4.005e-12,11.2
LINK-SYD-MEL-FIBRE-02,2026-02-04T02:55:00.000Z,21.0,-3.3,4.963e-12,4.0
LINK-SYD-BNE-FIBRE-01,2026-02-04T02:55:00.000Z,38.7,-2.8,2.629e-12,12.7
LINK-MEL-BNE-FIBRE-01,2026-02-04T02:55:00.000Z,42.5,-3.2,2.450e-12,16.9
LINK-SYD-AGG-NORTH-01,2026-02-04T02:55:00.000Z,28.9,-1.1,5.114e-13,0.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T02:55:00.000Z,21.3,-1.5,1.894e-12,1.3
LINK-MEL-AGG-EAST-01,2026-02-04T02:55:00.000Z,35.6,-1.7,2.292e-12,1.3
LINK-MEL-AGG-WEST-01,2026-02-04T02:55:00.000Z,26.4,-1.6,1.627e-12,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-04T02:55:00.000Z,24.8,-1.5,9.011e-13,0.6
LINK-BNE-AGG-SOUTH-01,2026-02-04T02:55:00.000Z,24.8,-1.8,1.035e-12,1.1
LINK-SYD-MEL-FIBRE-01,2026-02-04T03:00:00.000Z,38.2,-2.4,1.385e-12,7.9
LINK-SYD-MEL-FIBRE-02,2026-02-04T03:00:00.000Z,25.0,-3.1,3.006e-12,6.5
LINK-SYD-BNE-FIBRE-01,2026-02-04T03:00:00.000Z,42.2,-3.1,1.026e-12,12.5
LINK-MEL-BNE-FIBRE-01,2026-02-04T03:00:00.000Z,42.7,-2.5,3.784e-12,15.0
LINK-SYD-AGG-NORTH-01,2026-02-04T03:00:00.000Z,24.6,-1.3,6.204e-13,0.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:00:00.000Z,25.5,-1.2,1.018e-12,1.4
LINK-MEL-AGG-EAST-01,2026-02-04T03:00:00.000Z,37.1,-1.6,6.946e-13,1.5
LINK-MEL-AGG-WEST-01,2026-02-04T03:00:00.000Z,27.1,-1.8,1.026e-12,0.7
LINK-BNE-AGG-CENTRAL-01,2026-02-04T03:00:00.000Z,26.4,-1.2,1.278e-12,0.9
LINK-BNE-AGG-SOUTH-01,2026-02-04T03:00:00.000Z,12.1,-1.4,8.786e-13,1.0
LINK-SYD-MEL-FIBRE-01,2026-02-04T03:05:00.000Z,47.2,-3.6,4.054e-12,7.8
LINK-SYD-MEL-FIBRE-02,2026-02-04T03:05:00.000Z,27.2,-3.5,6.615e-12,5.9
LINK-SYD-BNE-FIBRE-01,2026-02-04T03:05:00.000Z,36.7,-2.7,2.353e-12,15.4
LINK-MEL-BNE-FIBRE-01,2026-02-04T03:05:00.000Z,32.2,-2.4,2.921e-12,10.1
LINK-SYD-AGG-NORTH-01,2026-02-04T03:05:00.000Z,33.6,-2.3,7.049e-13,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:05:00.000Z,33.8,-1.6,8.926e-13,1.0
LINK-MEL-AGG-EAST-01,2026-02-04T03:05:00.000Z,39.5,-2.1,1.360e-12,1.0
LINK-MEL-AGG-WEST-01,2026-02-04T03:05:00.000Z,25.4,-1.1,1.037e-12,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-04T03:05:00.000Z,24.2,-1.5,9.114e-13,1.8
LINK-BNE-AGG-SOUTH-01,2026-02-04T03:05:00.000Z,24.3,-1.2,2.072e-12,1.6
LINK-SYD-MEL-FIBRE-01,2026-02-04T03:10:00.000Z,31.8,-2.7,3.973e-12,9.8
LINK-SYD-MEL-FIBRE-02,2026-02-04T03:10:00.000Z,16.6,-3.0,1.907e-12,6.3
LINK-SYD-BNE-FIBRE-01,2026-02-04T03:10:00.000Z,40.5,-2.7,2.616e-12,11.4
LINK-MEL-BNE-FIBRE-01,2026-02-04T03:10:00.000Z,41.4,-2.2,3.446e-12,3.2
LINK-SYD-AGG-NORTH-01,2026-02-04T03:10:00.000Z,23.5,-1.4,1.956e-12,1.6
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:10:00.000Z,31.1,-1.9,1.000e-14,2.3
LINK-MEL-AGG-EAST-01,2026-02-04T03:10:00.000Z,33.7,-1.4,1.862e-12,0.9
LINK-MEL-AGG-WEST-01,2026-02-04T03:10:00.000Z,33.2,-1.4,7.701e-13,0.5
LINK-BNE-AGG-CENTRAL-01,2026-02-04T03:10:00.000Z,28.4,-0.8,1.098e-12,0.7
LINK-BNE-AGG-SOUTH-01,2026-02-04T03:10:00.000Z,28.0,-1.6,1.183e-12,1.9
LINK-SYD-MEL-FIBRE-01,2026-02-04T03:15:00.000Z,38.4,-2.5,2.055e-12,6.8
LINK-SYD-MEL-FIBRE-02,2026-02-04T03:15:00.000Z,24.2,-3.2,8.985e-12,8.0
LINK-SYD-BNE-FIBRE-01,2026-02-04T03:15:00.000Z,38.8,-3.1,2.081e-12,16.8
LINK-MEL-BNE-FIBRE-01,2026-02-04T03:15:00.000Z,33.7,-2.9,3.572e-12,21.6
LINK-SYD-AGG-NORTH-01,2026-02-04T03:15:00.000Z,25.5,-1.9,9.976e-13,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:15:00.000Z,40.0,-1.6,2.077e-12,1.3
LINK-MEL-AGG-EAST-01,2026-02-04T03:15:00.000Z,31.0,-1.4,9.376e-13,0.8
LINK-MEL-AGG-WEST-01,2026-02-04T03:15:00.000Z,34.0,-1.4,6.748e-13,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-04T03:15:00.000Z,17.8,-0.9,1.058e-12,1.6
LINK-BNE-AGG-SOUTH-01,2026-02-04T03:15:00.000Z,26.9,-1.5,1.408e-12,1.3
LINK-SYD-MEL-FIBRE-01,2026-02-04T03:20:00.000Z,40.1,-3.2,1.105e-12,3.6
LINK-SYD-MEL-FIBRE-02,2026-02-04T03:20:00.000Z,19.1,-3.7,3.802e-12,8.8
LINK-SYD-BNE-FIBRE-01,2026-02-04T03:20:00.000Z,43.1,-2.4,4.049e-12,11.7
LINK-MEL-BNE-FIBRE-01,2026-02-04T03:20:00.000Z,24.4,-2.3,2.626e-12,12.5
LINK-SYD-AGG-NORTH-01,2026-02-04T03:20:00.000Z,32.9,-0.9,6.066e-14,0.7
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:20:00.000Z,31.0,-2.2,1.514e-12,1.5
LINK-MEL-AGG-EAST-01,2026-02-04T03:20:00.000Z,40.5,-2.0,2.357e-13,0.5
LINK-MEL-AGG-WEST-01,2026-02-04T03:20:00.000Z,23.3,-1.0,8.467e-13,0.8
LINK-BNE-AGG-CENTRAL-01,2026-02-04T03:20:00.000Z,28.4,-1.1,2.531e-13,1.5
LINK-BNE-AGG-SOUTH-01,2026-02-04T03:20:00.000Z,22.2,-1.3,1.252e-12,0.8
LINK-SYD-MEL-FIBRE-01,2026-02-04T03:25:00.000Z,34.3,-1.8,1.000e-14,5.2
LINK-SYD-MEL-FIBRE-02,2026-02-04T03:25:00.000Z,22.4,-3.0,4.865e-12,4.6
LINK-SYD-BNE-FIBRE-01,2026-02-04T03:25:00.000Z,37.8,-1.9,2.311e-12,13.8
LINK-MEL-BNE-FIBRE-01,2026-02-04T03:25:00.000Z,40.0,-2.5,3.612e-12,9.4
LINK-SYD-AGG-NORTH-01,2026-02-04T03:25:00.000Z,20.1,-1.8,1.783e-13,0.9
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:25:00.000Z,32.0,-1.7,5.794e-13,1.0
LINK-MEL-AGG-EAST-01,2026-02-04T03:25:00.000Z,24.8,-1.2,1.240e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-04T03:25:00.000Z,20.9,-2.0,1.173e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-04T03:25:00.000Z,21.3,-1.0,1.176e-12,0.6
LINK-BNE-AGG-SOUTH-01,2026-02-04T03:25:00.000Z,18.3,-1.9,9.404e-13,0.5
LINK-SYD-MEL-FIBRE-01,2026-02-04T03:30:00.000Z,50.8,-3.4,1.328e-12,6.0
LINK-SYD-MEL-FIBRE-02,2026-02-04T03:30:00.000Z,27.6,-3.1,3.020e-12,8.4
LINK-SYD-BNE-FIBRE-01,2026-02-04T03:30:00.000Z,40.6,-2.8,9.011e-13,7.8
LINK-MEL-BNE-FIBRE-01,2026-02-04T03:30:00.000Z,37.5,-3.2,3.254e-12,6.9
LINK-SYD-AGG-NORTH-01,2026-02-04T03:30:00.000Z,29.4,-1.4,4.046e-13,0.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:30:00.000Z,29.6,-1.2,1.097e-12,0.5
LINK-MEL-AGG-EAST-01,2026-02-04T03:30:00.000Z,24.2,-0.6,3.394e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-04T03:30:00.000Z,29.7,-1.7,1.359e-13,1.1
LINK-BNE-AGG-CENTRAL-01,2026-02-04T03:30:00.000Z,14.6,-1.2,1.526e-12,2.0
LINK-BNE-AGG-SOUTH-01,2026-02-04T03:30:00.000Z,21.5,-1.1,1.250e-12,0.5
LINK-SYD-MEL-FIBRE-01,2026-02-04T03:35:00.000Z,54.7,-2.4,1.822e-12,7.4
LINK-SYD-MEL-FIBRE-02,2026-02-04T03:35:00.000Z,28.1,-2.4,6.889e-12,7.8
LINK-SYD-BNE-FIBRE-01,2026-02-04T03:35:00.000Z,44.5,-2.5,2.712e-12,16.3
LINK-MEL-BNE-FIBRE-01,2026-02-04T03:35:00.000Z,26.0,-2.9,6.095e-12,10.9
LINK-SYD-AGG-NORTH-01,2026-02-04T03:35:00.000Z,27.3,-1.1,9.394e-13,1.3
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:35:00.000Z,29.8,-1.4,5.572e-13,1.4
LINK-MEL-AGG-EAST-01,2026-02-04T03:35:00.000Z,35.7,-1.6,3.507e-12,1.1
LINK-MEL-AGG-WEST-01,2026-02-04T03:35:00.000Z,29.9,-0.9,1.470e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-04T03:35:00.000Z,30.0,-1.1,1.170e-12,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-04T03:35:00.000Z,22.2,-1.6,6.828e-13,1.0
LINK-SYD-MEL-FIBRE-01,2026-02-04T03:40:00.000Z,45.7,-2.2,2.638e-12,5.8
LINK-SYD-MEL-FIBRE-02,2026-02-04T03:40:00.000Z,13.6,-3.1,2.042e-12,4.6
LINK-SYD-BNE-FIBRE-01,2026-02-04T03:40:00.000Z,45.7,-3.3,7.837e-13,16.3
LINK-MEL-BNE-FIBRE-01,2026-02-04T03:40:00.000Z,28.2,-2.7,1.218e-12,15.1
LINK-SYD-AGG-NORTH-01,2026-02-04T03:40:00.000Z,22.2,-1.4,1.124e-12,1.2
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:40:00.000Z,19.2,-1.6,5.682e-13,1.2
LINK-MEL-AGG-EAST-01,2026-02-04T03:40:00.000Z,30.9,-0.9,1.993e-12,1.0
LINK-MEL-AGG-WEST-01,2026-02-04T03:40:00.000Z,26.7,-1.7,1.420e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-04T03:40:00.000Z,24.9,-1.7,1.564e-12,0.8
LINK-BNE-AGG-SOUTH-01,2026-02-04T03:40:00.000Z,12.0,-1.6,8.807e-13,1.0
LINK-SYD-MEL-FIBRE-01,2026-02-04T03:45:00.000Z,46.0,-2.7,5.147e-12,8.4
LINK-SYD-MEL-FIBRE-02,2026-02-04T03:45:00.000Z,29.2,-2.5,3.643e-12,7.0
LINK-SYD-BNE-FIBRE-01,2026-02-04T03:45:00.000Z,43.5,-2.1,1.471e-12,15.5
LINK-MEL-BNE-FIBRE-01,2026-02-04T03:45:00.000Z,41.5,-2.5,2.222e-12,14.3
LINK-SYD-AGG-NORTH-01,2026-02-04T03:45:00.000Z,27.1,-1.9,2.644e-13,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:45:00.000Z,28.1,-1.6,5.552e-13,0.5
LINK-MEL-AGG-EAST-01,2026-02-04T03:45:00.000Z,28.1,-1.0,3.333e-12,1.6
LINK-MEL-AGG-WEST-01,2026-02-04T03:45:00.000Z,32.9,-1.5,9.403e-13,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-04T03:45:00.000Z,27.0,-1.8,1.492e-12,0.5
LINK-BNE-AGG-SOUTH-01,2026-02-04T03:45:00.000Z,26.3,-1.8,5.270e-13,1.6
LINK-SYD-MEL-FIBRE-01,2026-02-04T03:50:00.000Z,51.7,-2.2,7.507e-13,6.7
LINK-SYD-MEL-FIBRE-02,2026-02-04T03:50:00.000Z,22.0,-2.8,7.483e-12,7.6
LINK-SYD-BNE-FIBRE-01,2026-02-04T03:50:00.000Z,38.7,-2.8,2.561e-12,8.3
LINK-MEL-BNE-FIBRE-01,2026-02-04T03:50:00.000Z,37.0,-3.2,7.597e-12,18.0
LINK-SYD-AGG-NORTH-01,2026-02-04T03:50:00.000Z,32.4,-1.9,1.000e-14,1.5
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:50:00.000Z,25.2,-1.4,8.839e-13,1.1
LINK-MEL-AGG-EAST-01,2026-02-04T03:50:00.000Z,29.9,-1.3,1.761e-12,0.6
LINK-MEL-AGG-WEST-01,2026-02-04T03:50:00.000Z,20.7,-1.5,1.457e-12,0.8
LINK-BNE-AGG-CENTRAL-01,2026-02-04T03:50:00.000Z,24.7,-1.6,1.000e-14,0.8
LINK-BNE-AGG-SOUTH-01,2026-02-04T03:50:00.000Z,22.9,-1.3,1.251e-12,1.6
LINK-SYD-MEL-FIBRE-01,2026-02-04T03:55:00.000Z,30.3,-3.5,4.073e-12,5.0
LINK-SYD-MEL-FIBRE-02,2026-02-04T03:55:00.000Z,26.9,-3.3,2.357e-12,7.9
LINK-SYD-BNE-FIBRE-01,2026-02-04T03:55:00.000Z,39.9,-2.3,2.623e-12,10.8
LINK-MEL-BNE-FIBRE-01,2026-02-04T03:55:00.000Z,36.1,-2.3,2.222e-12,12.7
LINK-SYD-AGG-NORTH-01,2026-02-04T03:55:00.000Z,25.8,-1.7,6.842e-13,1.0
LINK-SYD-AGG-SOUTH-01,2026-02-04T03:55:00.000Z,29.1,-1.4,7.849e-13,1.0
LINK-MEL-AGG-EAST-01,2026-02-04T03:55:00.000Z,27.4,-1.8,2.326e-12,0.5
LINK-MEL-AGG-WEST-01,2026-02-04T03:55:00.000Z,26.8,-1.4,4.720e-13,1.1
LINK-BNE-AGG-CENTRAL-01,2026-02-04T03:55:00.000Z,22.6,-1.4,9.664e-13,1.1
LINK-BNE-AGG-SOUTH-01,2026-02-04T03:55:00.000Z,22.1,-1.3,1.019e-12,0.8
LINK-SYD-MEL-FIBRE-01,2026-02-04T04:00:00.000Z,45.5,-3.4,6.567e-12,6.8
LINK-SYD-MEL-FIBRE-02,2026-02-04T04:00:00.000Z,23.2,-2.6,5.545e-13,8.1
LINK-SYD-BNE-FIBRE-01,2026-02-04T04:00:00.000Z,42.9,-2.2,3.269e-12,12.2
LINK-MEL-BNE-FIBRE-01,2026-02-04T04:00:00.000Z,33.8,-2.3,4.838e-12,14.7
LINK-SYD-AGG-NORTH-01,2026-02-04T04:00:00.000Z,26.4,-1.4,1.115e-12,1.1
LINK-SYD-AGG-SOUTH-01,2026-02-04T04:00:00.000Z,22.5,-1.5,3.442e-13,0.5
LINK-MEL-AGG-EAST-01,2026-02-04T04:00:00.000Z,45.4,-1.4,1.268e-12,1.5
LINK-MEL-AGG-WEST-01,2026-02-04T04:00:00.000Z,26.4,-1.4,8.236e-13,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-04T04:00:00.000Z,24.4,-0.8,1.000e-12,1.5
LINK-BNE-AGG-SOUTH-01,2026-02-04T04:00:00.000Z,17.7,-0.8,5.837e-13,1.3
LINK-SYD-MEL-FIBRE-01,2026-02-04T04:05:00.000Z,50.7,-3.3,4.820e-12,2.4
