ReadingId,Timestamp,SensorId,SensorType,Value,Unit,Status
RD-20260204-471300,2026-02-04T01:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,31.7,°C,NORMAL
RD-20260204-604430,2026-02-04T01:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,52.5,%,NORMAL
RD-20260204-350760,2026-02-04T01:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.4,°C,NORMAL
RD-20260204-998944,2026-02-04T01:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,34.9,%,NORMAL
RD-20260204-439589,2026-02-04T01:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,34.5,°C,NORMAL
RD-20260204-167414,2026-02-04T01:05:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-249068,2026-02-04T01:05:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.7,dBm,NORMAL
RD-20260204-324960,2026-02-04T01:05:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-861198,2026-02-04T01:05:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-142371,2026-02-04T01:05:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-754727,2026-02-04T01:05:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-392437,2026-02-04T01:05:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-492384,2026-02-04T01:05:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-662233,2026-02-04T01:05:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-191482,2026-02-04T01:05:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-167172,2026-02-04T01:05:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-236585,2026-02-04T01:05:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,33.0,°C,NORMAL
RD-20260204-697222,2026-02-04T01:05:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,25.7,%,NORMAL
RD-20260204-968390,2026-02-04T01:05:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,32.3,°C,NORMAL
RD-20260204-939160,2026-02-04T01:05:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,32.3,%,NORMAL
RD-20260204-586844,2026-02-04T01:05:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,37.2,°C,NORMAL
RD-20260204-163032,2026-02-04T01:10:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-788939,2026-02-04T01:10:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-847312,2026-02-04T01:10:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-471023,2026-02-04T01:10:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-436056,2026-02-04T01:10:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-098123,2026-02-04T01:10:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-985960,2026-02-04T01:10:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-12.1,dBm,NORMAL
RD-20260204-832308,2026-02-04T01:10:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-285693,2026-02-04T01:10:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-535722,2026-02-04T01:10:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-11.5,dBm,NORMAL
RD-20260204-855908,2026-02-04T01:10:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.1,dBm,NORMAL
RD-20260204-760997,2026-02-04T01:10:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,31.4,°C,NORMAL
RD-20260204-625290,2026-02-04T01:10:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,32.5,%,NORMAL
RD-20260204-919032,2026-02-04T01:10:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,34.3,°C,NORMAL
RD-20260204-682248,2026-02-04T01:10:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,23.2,%,NORMAL
RD-20260204-007312,2026-02-04T01:10:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,38.2,°C,NORMAL
RD-20260204-225772,2026-02-04T01:15:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-784897,2026-02-04T01:15:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.9,dBm,NORMAL
RD-20260204-162924,2026-02-04T01:15:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-635988,2026-02-04T01:15:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-901935,2026-02-04T01:15:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-213630,2026-02-04T01:15:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-413820,2026-02-04T01:15:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-958429,2026-02-04T01:15:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260204-786343,2026-02-04T01:15:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-204344,2026-02-04T01:15:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260204-830763,2026-02-04T01:15:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-956554,2026-02-04T01:15:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,31.5,°C,NORMAL
RD-20260204-300640,2026-02-04T01:15:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,39.8,%,NORMAL
RD-20260204-589900,2026-02-04T01:15:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,30.6,°C,NORMAL
RD-20260204-045559,2026-02-04T01:15:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,34.1,%,NORMAL
RD-20260204-190904,2026-02-04T01:15:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,29.1,°C,NORMAL
RD-20260204-097251,2026-02-04T01:20:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260204-250786,2026-02-04T01:20:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.7,dBm,NORMAL
RD-20260204-665105,2026-02-04T01:20:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.4,dBm,NORMAL
RD-20260204-178852,2026-02-04T01:20:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-633790,2026-02-04T01:20:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-176470,2026-02-04T01:20:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-513331,2026-02-04T01:20:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-676184,2026-02-04T01:20:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.6,dBm,NORMAL
RD-20260204-687106,2026-02-04T01:20:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-813602,2026-02-04T01:20:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260204-085714,2026-02-04T01:20:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-793341,2026-02-04T01:20:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,31.5,°C,NORMAL
RD-20260204-863227,2026-02-04T01:20:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,33.7,%,NORMAL
RD-20260204-473062,2026-02-04T01:20:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,24.0,°C,NORMAL
RD-20260204-388218,2026-02-04T01:20:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,20.6,%,NORMAL
RD-20260204-706463,2026-02-04T01:20:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,35.1,°C,NORMAL
RD-20260204-398382,2026-02-04T01:25:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-324500,2026-02-04T01:25:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.2,dBm,NORMAL
RD-20260204-800298,2026-02-04T01:25:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-230019,2026-02-04T01:25:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-975501,2026-02-04T01:25:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-786365,2026-02-04T01:25:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-322763,2026-02-04T01:25:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-738024,2026-02-04T01:25:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-420217,2026-02-04T01:25:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-017531,2026-02-04T01:25:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-863442,2026-02-04T01:25:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-9.8,dBm,NORMAL
RD-20260204-922921,2026-02-04T01:25:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,29.2,°C,NORMAL
RD-20260204-620129,2026-02-04T01:25:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,36.3,%,NORMAL
RD-20260204-338981,2026-02-04T01:25:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,29.0,°C,NORMAL
RD-20260204-865622,2026-02-04T01:25:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,39.6,%,NORMAL
RD-20260204-757905,2026-02-04T01:25:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,30.4,°C,NORMAL
RD-20260204-633052,2026-02-04T01:30:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.4,dBm,NORMAL
RD-20260204-947885,2026-02-04T01:30:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-069326,2026-02-04T01:30:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-833215,2026-02-04T01:30:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-534160,2026-02-04T01:30:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-934170,2026-02-04T01:30:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-428644,2026-02-04T01:30:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.4,dBm,NORMAL
RD-20260204-985259,2026-02-04T01:30:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-283114,2026-02-04T01:30:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-551105,2026-02-04T01:30:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260204-525738,2026-02-04T01:30:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-452798,2026-02-04T01:30:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,32.4,°C,NORMAL
RD-20260204-366975,2026-02-04T01:30:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,41.7,%,NORMAL
RD-20260204-091988,2026-02-04T01:30:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,35.7,°C,NORMAL
RD-20260204-942516,2026-02-04T01:30:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,32.0,%,NORMAL
RD-20260204-368991,2026-02-04T01:30:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,33.4,°C,NORMAL
RD-20260204-277370,2026-02-04T01:35:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.6,dBm,NORMAL
RD-20260204-875679,2026-02-04T01:35:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.0,dBm,NORMAL
RD-20260204-325236,2026-02-04T01:35:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.6,dBm,NORMAL
RD-20260204-610948,2026-02-04T01:35:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-444726,2026-02-04T01:35:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-695350,2026-02-04T01:35:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-927989,2026-02-04T01:35:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.5,dBm,NORMAL
RD-20260204-392842,2026-02-04T01:35:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-903855,2026-02-04T01:35:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-630127,2026-02-04T01:35:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-9.7,dBm,NORMAL
RD-20260204-570421,2026-02-04T01:35:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-161406,2026-02-04T01:35:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,26.3,°C,NORMAL
RD-20260204-756625,2026-02-04T01:35:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,53.2,%,NORMAL
RD-20260204-179298,2026-02-04T01:35:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,27.3,°C,NORMAL
RD-20260204-979718,2026-02-04T01:35:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,32.4,%,NORMAL
RD-20260204-488135,2026-02-04T01:35:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,31.2,°C,NORMAL
RD-20260204-562275,2026-02-04T01:40:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-598128,2026-02-04T01:40:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.5,dBm,NORMAL
RD-20260204-887586,2026-02-04T01:40:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.2,dBm,NORMAL
RD-20260204-691691,2026-02-04T01:40:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-372566,2026-02-04T01:40:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-004326,2026-02-04T01:40:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-403519,2026-02-04T01:40:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-280608,2026-02-04T01:40:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-757190,2026-02-04T01:40:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-556334,2026-02-04T01:40:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-004236,2026-02-04T01:40:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-166795,2026-02-04T01:40:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,29.8,°C,NORMAL
RD-20260204-849833,2026-02-04T01:40:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,22.1,%,NORMAL
RD-20260204-444069,2026-02-04T01:40:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,28.6,°C,NORMAL
RD-20260204-685967,2026-02-04T01:40:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,28.5,%,NORMAL
RD-20260204-015446,2026-02-04T01:40:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,36.4,°C,NORMAL
RD-20260204-130889,2026-02-04T01:45:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-461999,2026-02-04T01:45:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-250229,2026-02-04T01:45:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.7,dBm,NORMAL
RD-20260204-535617,2026-02-04T01:45:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-236706,2026-02-04T01:45:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-551567,2026-02-04T01:45:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-977408,2026-02-04T01:45:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-922334,2026-02-04T01:45:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-737661,2026-02-04T01:45:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-550549,2026-02-04T01:45:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-267090,2026-02-04T01:45:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-496741,2026-02-04T01:45:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,26.7,°C,NORMAL
RD-20260204-778160,2026-02-04T01:45:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,47.1,%,NORMAL
RD-20260204-326825,2026-02-04T01:45:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,29.8,°C,NORMAL
RD-20260204-852721,2026-02-04T01:45:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,31.9,%,NORMAL
RD-20260204-177960,2026-02-04T01:45:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,31.4,°C,NORMAL
RD-20260204-578856,2026-02-04T01:50:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.7,dBm,NORMAL
RD-20260204-400422,2026-02-04T01:50:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.2,dBm,NORMAL
RD-20260204-455589,2026-02-04T01:50:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-359316,2026-02-04T01:50:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-606012,2026-02-04T01:50:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-965123,2026-02-04T01:50:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-457491,2026-02-04T01:50:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260204-946521,2026-02-04T01:50:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-015457,2026-02-04T01:50:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-565661,2026-02-04T01:50:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-172702,2026-02-04T01:50:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-9.8,dBm,NORMAL
RD-20260204-036835,2026-02-04T01:50:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,30.7,°C,NORMAL
RD-20260204-975910,2026-02-04T01:50:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,35.0,%,NORMAL
RD-20260204-999556,2026-02-04T01:50:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,32.5,°C,NORMAL
RD-20260204-651343,2026-02-04T01:50:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,31.2,%,NORMAL
RD-20260204-307400,2026-02-04T01:50:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,31.4,°C,NORMAL
RD-20260204-307419,2026-02-04T01:55:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-527335,2026-02-04T01:55:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-11.7,dBm,NORMAL
RD-20260204-121620,2026-02-04T01:55:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-967156,2026-02-04T01:55:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-522355,2026-02-04T01:55:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-080567,2026-02-04T01:55:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-267657,2026-02-04T01:55:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-833762,2026-02-04T01:55:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-778727,2026-02-04T01:55:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260204-241616,2026-02-04T01:55:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260204-775643,2026-02-04T01:55:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-558922,2026-02-04T01:55:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,33.3,°C,NORMAL
RD-20260204-225043,2026-02-04T01:55:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,34.5,%,NORMAL
RD-20260204-884121,2026-02-04T01:55:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,32.8,°C,NORMAL
RD-20260204-133625,2026-02-04T01:55:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,50.1,%,NORMAL
RD-20260204-203585,2026-02-04T01:55:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,30.4,°C,NORMAL
RD-20260204-903565,2026-02-04T02:00:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-856572,2026-02-04T02:00:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-13.1,dBm,NORMAL
RD-20260204-324314,2026-02-04T02:00:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-11.6,dBm,NORMAL
RD-20260204-240977,2026-02-04T02:00:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-526100,2026-02-04T02:00:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-098886,2026-02-04T02:00:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260204-365511,2026-02-04T02:00:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260204-004359,2026-02-04T02:00:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-159223,2026-02-04T02:00:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.2,dBm,NORMAL
RD-20260204-174853,2026-02-04T02:00:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260204-351167,2026-02-04T02:00:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260204-440775,2026-02-04T02:00:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,34.6,°C,NORMAL
RD-20260204-362009,2026-02-04T02:00:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,32.2,%,NORMAL
RD-20260204-925164,2026-02-04T02:00:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,32.3,°C,NORMAL
RD-20260204-429655,2026-02-04T02:00:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,22.4,%,NORMAL
RD-20260204-918908,2026-02-04T02:00:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,34.5,°C,NORMAL
RD-20260204-379201,2026-02-04T02:05:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260204-209398,2026-02-04T02:05:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-12.0,dBm,NORMAL
RD-20260204-698435,2026-02-04T02:05:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-10.7,dBm,NORMAL
RD-20260204-396583,2026-02-04T02:05:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-282329,2026-02-04T02:05:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,0.0,ratio,NORMAL
RD-20260204-930472,2026-02-04T02:05:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260204-534363,2026-02-04T02:05:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.8,dBm,NORMAL
