AlertId,Timestamp,SourceNodeId,SourceNodeType,AlertType,Severity,Description,OpticalPowerDbm,BitErrorRate,CPUUtilPct,PacketLossPct
ALT-20260204-961417,2026-02-04T02:36:22.056Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.9,2.320e-12,20.6,0.213
ALT-20260204-243900,2026-02-04T02:36:50.842Z,LINK-SYD-MEL-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.1,3.475e-12,26.5,0.155
ALT-20260204-828386,2026-02-04T02:41:53.582Z,GNB-MEL-3011,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.1% — brief convergence spike,-3.1,5.238e-12,57.2,0.59
ALT-20260204-819629,2026-02-04T02:44:17.109Z,LINK-SYD-MEL-FIBRE-02,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.5% — brief convergence spike,-3.3,6.948e-12,29.1,0.879
ALT-20260204-209427,2026-02-04T02:45:16.739Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,1.925e-12,20.4,0.269
ALT-20260204-928169,2026-02-04T02:46:12.420Z,LINK-BNE-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.78% — transient microloop,-2.1,5.101e-12,22.4,0.214
ALT-20260204-415276,2026-02-04T02:46:37.730Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.0,4.110e-12,53.5,0.592
ALT-20260204-675879,2026-02-04T02:50:18.469Z,GNB-MEL-3021,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.8% — brief convergence spike,-1.6,6.499e-12,27.6,0.184
ALT-20260204-320084,2026-02-04T02:50:34.789Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,5.699e-12,49.6,0.18
ALT-20260204-505176,2026-02-04T02:52:49.309Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.5,4.080e-12,22.6,0.469
ALT-20260204-974255,2026-02-04T02:53:39.910Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.4,7.806e-12,36.7,0.001
ALT-20260204-723222,2026-02-04T02:54:00.187Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,3.831e-12,33.2,0.207
ALT-20260204-491650,2026-02-04T02:55:31.966Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.8,7.555e-12,31.4,0.001
ALT-20260204-420477,2026-02-04T02:56:19.718Z,LINK-SYD-AGG-NORTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.35% — transient microloop,-2.9,8.418e-12,30.2,0.647
ALT-20260204-483920,2026-02-04T02:59:33.455Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.4,2.701e-12,41.3,0.434
ALT-20260204-134784,2026-02-04T02:59:50.992Z,LINK-SYD-MEL-FIBRE-02,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.49% — transient microloop,-3.7,4.024e-12,30.8,0.21
ALT-20260204-866699,2026-02-04T03:00:25.102Z,LINK-MEL-AGG-WEST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.3% — brief convergence spike,-1.6,7.371e-12,23.7,0.403
ALT-20260204-416295,2026-02-04T03:00:25.103Z,LINK-SYD-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.3% — brief convergence spike,-2.2,5.644e-12,42.8,0.739
ALT-20260204-265819,2026-02-04T03:01:32.928Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,7.052e-12,39.4,0.588
ALT-20260204-653993,2026-02-04T03:02:54.725Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.3,2.968e-12,45.5,0.163
ALT-20260204-395770,2026-02-04T03:10:06.829Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.2,4.744e-12,21.5,0.925
ALT-20260204-201512,2026-02-04T03:10:56.743Z,LINK-SYD-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.5% — brief convergence spike,-3.2,9.170e-12,24.5,0.001
ALT-20260204-601667,2026-02-04T03:11:07.094Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.1,2.199e-12,17.5,0.65
ALT-20260204-281325,2026-02-04T03:11:31.039Z,GNB-SYD-2041,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.47% — transient microloop,-2.8,1.036e-12,29.0,1.128
ALT-20260204-205686,2026-02-04T03:13:17.343Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,1.000e-14,44.8,0.529
ALT-20260204-708067,2026-02-04T03:13:59.243Z,GNB-MEL-3021,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.39% — transient microloop,-2.5,7.437e-12,51.8,0.084
ALT-20260204-026870,2026-02-04T03:16:07.602Z,LINK-SYD-BNE-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-2.3,8.072e-12,37.0,0.254
ALT-20260204-033988,2026-02-04T03:16:39.571Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.9,1.000e-14,38.2,1.025
ALT-20260204-642548,2026-02-04T03:22:37.893Z,GNB-SYD-2043,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.65% — transient microloop,-3.0,3.805e-12,44.2,0.001
ALT-20260204-122419,2026-02-04T03:23:29.060Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-1.7,6.442e-12,49.4,0.498
ALT-20260204-880762,2026-02-04T03:25:07.045Z,LINK-SYD-MEL-FIBRE-02,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.86% — transient microloop,-2.5,5.468e-12,55.2,0.46
ALT-20260204-447913,2026-02-04T03:26:27.687Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.7,8.826e-13,44.1,0.391
ALT-20260204-285669,2026-02-04T03:27:50.335Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.1,6.777e-12,26.3,0.394
ALT-20260204-284293,2026-02-04T03:28:13.459Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.8,4.626e-12,19.6,0.341
ALT-20260204-660812,2026-02-04T03:29:26.120Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.6,5.976e-12,48.2,0.001
ALT-20260204-542872,2026-02-04T03:35:20.735Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,6.782e-12,42.9,0.001
ALT-20260204-321599,2026-02-04T03:36:22.917Z,LINK-SYD-MEL-FIBRE-02,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.31% — transient microloop,-3.0,7.047e-12,51.5,0.495
ALT-20260204-471818,2026-02-04T03:39:25.561Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.2,3.377e-12,32.6,0.671
ALT-20260204-019536,2026-02-04T03:40:51.974Z,LINK-SYD-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-2.6,1.000e-14,38.0,0.711
ALT-20260204-120602,2026-02-04T03:41:14.270Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.8,1.308e-12,27.6,0.192
ALT-20260204-306112,2026-02-04T03:41:21.829Z,LINK-SYD-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.13% — transient microloop,-2.2,4.006e-12,58.7,0.018
ALT-20260204-936517,2026-02-04T03:41:44.390Z,LINK-SYD-MEL-FIBRE-02,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-2.0,1.160e-11,28.2,0.498
ALT-20260204-866324,2026-02-04T03:42:44.623Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.6,3.924e-12,32.3,0.546
ALT-20260204-206675,2026-02-04T03:45:19.816Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.0,6.942e-12,24.4,0.001
ALT-20260204-154852,2026-02-04T03:45:25.114Z,GNB-MEL-3021,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.38% — transient microloop,-2.3,6.158e-12,26.7,0.58
ALT-20260204-672691,2026-02-04T03:46:23.801Z,LINK-SYD-BNE-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.9% — brief convergence spike,-2.8,6.637e-12,44.0,0.446
ALT-20260204-471880,2026-02-04T03:46:57.877Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.4,4.380e-12,60.4,0.825
ALT-20260204-565085,2026-02-04T03:49:01.757Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.0,4.222e-12,49.6,0.276
ALT-20260204-322181,2026-02-04T03:51:08.370Z,GNB-MEL-3012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-2.8,6.250e-12,16.9,0.001
ALT-20260204-644918,2026-02-04T03:52:11.513Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.1% — brief convergence spike,-3.0,5.093e-13,44.5,0.251
ALT-20260204-579498,2026-02-04T03:53:07.264Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.2,9.911e-12,29.4,0.283
ALT-20260204-260581,2026-02-04T03:53:45.224Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.7,3.813e-12,34.0,0.001
ALT-20260204-294317,2026-02-04T03:53:55.917Z,LINK-BNE-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.57% — transient microloop,-2.8,1.237e-11,32.9,0.001
ALT-20260204-528476,2026-02-04T03:54:23.829Z,GNB-BNE-4012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.40% — transient microloop,-2.0,5.352e-12,24.9,0.344
ALT-20260204-721563,2026-02-04T03:54:46.621Z,LINK-SYD-AGG-NORTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-2.6,2.933e-13,28.6,0.394
ALT-20260204-311725,2026-02-04T03:56:38.048Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.4,4.129e-12,29.5,0.001
ALT-20260204-116094,2026-02-04T03:57:27.431Z,LINK-BNE-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.4,3.646e-12,39.9,0.265
ALT-20260204-553893,2026-02-04T04:02:11.368Z,LINK-SYD-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.3% — brief convergence spike,-2.1,9.078e-12,44.7,0.273
ALT-20260204-387754,2026-02-04T04:04:58.555Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.9,3.638e-12,34.7,0.528
ALT-20260204-457871,2026-02-04T04:07:14.720Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-1.7,4.410e-12,32.7,0.232
ALT-20260204-312231,2026-02-04T04:07:47.246Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.3,1.000e-14,29.6,0.141
ALT-20260204-824125,2026-02-04T04:10:45.957Z,LINK-MEL-AGG-WEST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.63% — transient microloop,-2.9,1.279e-11,28.3,0.273
ALT-20260204-039181,2026-02-04T04:14:30.773Z,LINK-MEL-AGG-EAST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.5% — brief convergence spike,-3.0,1.261e-11,55.1,0.728
ALT-20260204-484088,2026-02-04T04:14:56.482Z,LINK-BNE-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-3.0,8.596e-12,37.4,1.089
ALT-20260204-848298,2026-02-04T04:16:09.962Z,GNB-SYD-2042,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.24% — transient microloop,-2.0,1.005e-11,32.8,0.001
ALT-20260204-147600,2026-02-04T04:20:09.803Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.2,1.006e-11,46.4,0.001
ALT-20260204-850690,2026-02-04T04:22:23.724Z,LINK-MEL-AGG-EAST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.48% — transient microloop,-3.3,1.643e-12,40.6,1.021
ALT-20260204-370225,2026-02-04T04:22:37.039Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.4,1.627e-12,36.5,0.407
ALT-20260204-208729,2026-02-04T04:23:40.923Z,LINK-SYD-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-2.4,1.000e-14,28.3,0.346
ALT-20260204-499771,2026-02-04T04:26:27.901Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.3,7.239e-12,21.4,0.18
ALT-20260204-264794,2026-02-04T04:27:57.217Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.2,5.046e-12,30.6,0.244
ALT-20260204-971638,2026-02-04T04:31:59.446Z,LINK-SYD-MEL-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.35% — transient microloop,-2.0,8.497e-12,32.1,0.024
ALT-20260204-561295,2026-02-04T04:32:12.234Z,GNB-MEL-3012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.8% — brief convergence spike,-2.7,5.471e-12,52.7,0.309
ALT-20260204-652365,2026-02-04T04:32:42.688Z,GNB-MEL-3012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.31% — transient microloop,-2.7,3.224e-12,31.4,0.183
ALT-20260204-928653,2026-02-04T04:32:47.288Z,GNB-MEL-3021,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.73% — transient microloop,-2.9,9.484e-12,10.8,0.001
ALT-20260204-918022,2026-02-04T04:34:17.568Z,GNB-SYD-2041,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.01% — transient microloop,-3.0,6.468e-12,54.2,0.751
ALT-20260204-037811,2026-02-04T04:34:52.434Z,GNB-BNE-4012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.9% — brief convergence spike,-3.3,4.205e-12,30.5,0.705
ALT-20260204-078186,2026-02-04T04:35:47.583Z,LINK-MEL-AGG-WEST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-1.7,1.000e-14,47.7,0.052
ALT-20260204-485427,2026-02-04T04:36:08.919Z,LINK-SYD-MEL-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.1% — brief convergence spike,-2.8,7.364e-12,38.3,0.546
ALT-20260204-671996,2026-02-04T04:36:14.104Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.1% — brief convergence spike,-3.3,8.303e-12,15.0,0.576
ALT-20260204-840439,2026-02-04T04:36:35.305Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.2,3.774e-12,32.7,0.001
ALT-20260204-400551,2026-02-04T04:37:33.476Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.6,7.539e-12,47.7,0.662
ALT-20260204-978240,2026-02-04T04:38:28.132Z,GNB-SYD-2043,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.7% — brief convergence spike,-2.1,9.322e-12,22.8,0.423
ALT-20260204-315331,2026-02-04T04:38:41.915Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.9,5.030e-12,51.6,0.311
ALT-20260204-243718,2026-02-04T04:41:15.985Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,2.347e-12,22.0,0.001
ALT-20260204-171912,2026-02-04T04:41:39.994Z,LINK-SYD-MEL-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.2,5.317e-12,10,0.212
ALT-20260204-957593,2026-02-04T04:42:23.936Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.3,7.867e-12,29.7,0.258
ALT-20260204-203265,2026-02-04T04:42:43.143Z,LINK-BNE-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.0,1.000e-14,50.2,0.001
ALT-20260204-725144,2026-02-04T04:43:00.475Z,LINK-SYD-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.37% — transient microloop,-2.4,6.361e-12,48.7,0.263
ALT-20260204-168121,2026-02-04T04:49:25.270Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,5.393e-12,27.2,0.001
ALT-20260204-193822,2026-02-04T04:49:42.643Z,GNB-MEL-3012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.46% — transient microloop,-2.8,1.000e-14,39.6,0.322
ALT-20260204-010033,2026-02-04T04:52:19.503Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-1.9,7.824e-12,59.5,0.249
ALT-20260204-028862,2026-02-04T04:52:21.686Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,9.728e-12,10,0.777
ALT-20260204-903564,2026-02-04T04:52:37.524Z,GNB-SYD-2041,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.52% — transient microloop,-3.1,8.296e-12,37.9,0.069
ALT-20260204-790228,2026-02-04T04:53:49.145Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.1,3.646e-13,56.3,0.349
ALT-20260204-324669,2026-02-04T04:55:42.636Z,LINK-SYD-AGG-SOUTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,5.782e-12,19.6,0.437
ALT-20260204-870145,2026-02-04T04:57:43.907Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.1,4.392e-13,18.1,0.814
ALT-20260204-482181,2026-02-04T04:57:49.764Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,7.198e-12,30.1,0.001
ALT-20260204-733988,2026-02-04T04:58:08.174Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,1.165e-12,12.0,0.696
ALT-20260204-970658,2026-02-04T05:03:33.321Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.0,5.679e-12,21.7,0.059
ALT-20260204-215695,2026-02-04T05:03:37.342Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.1,6.378e-12,48.9,0.001
ALT-20260204-196160,2026-02-04T05:03:50.541Z,LINK-BNE-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.07% — transient microloop,-3.0,5.287e-12,29.3,0.908
ALT-20260204-619619,2026-02-04T05:05:33.273Z,LINK-SYD-AGG-NORTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.16% — transient microloop,-2.4,3.217e-12,49.1,0.001
ALT-20260204-231139,2026-02-04T05:05:58.855Z,GNB-SYD-2041,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.2% — brief convergence spike,-2.7,1.439e-13,21.3,0.415
ALT-20260204-444583,2026-02-04T05:06:04.791Z,GNB-SYD-2042,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.96% — transient microloop,-3.2,4.961e-12,20.1,0.538
ALT-20260204-186376,2026-02-04T05:06:06.394Z,LINK-SYD-AGG-NORTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.3% — brief convergence spike,-2.3,5.782e-12,46.8,0.057
ALT-20260204-269880,2026-02-04T05:06:38.456Z,GNB-BNE-4011,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.2% — brief convergence spike,-2.9,3.264e-12,22.4,0.375
ALT-20260204-216797,2026-02-04T05:08:05.531Z,GNB-SYD-2043,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.4,4.175e-12,35.5,0.223
ALT-20260204-930852,2026-02-04T05:08:56.759Z,LINK-SYD-AGG-NORTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.55% — transient microloop,-2.8,6.439e-12,45.6,0.448
ALT-20260204-613400,2026-02-04T05:09:46.624Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-3.4,4.896e-12,40.8,0.623
ALT-20260204-754353,2026-02-04T05:09:58.120Z,GNB-BNE-4012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.4% — brief convergence spike,-2.3,1.316e-12,30.3,0.381
ALT-20260204-168976,2026-02-04T05:10:29.803Z,GNB-BNE-4012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.3% — brief convergence spike,-3.2,1.036e-11,52.9,0.228
ALT-20260204-275698,2026-02-04T05:11:32.098Z,LINK-SYD-MEL-FIBRE-02,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.0,3.838e-12,19.6,0.001
ALT-20260204-417348,2026-02-04T05:12:19.402Z,GNB-SYD-2043,BaseStation,HIGH_CPU,MINOR,CPU utilisation 1.2% — brief convergence spike,-2.4,9.619e-12,25.4,0.086
ALT-20260204-777607,2026-02-04T05:14:41.626Z,LINK-SYD-MEL-FIBRE-02,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.4% — brief convergence spike,-2.6,6.687e-12,23.1,0.359
ALT-20260204-113066,2026-02-04T05:15:06.630Z,GNB-SYD-2041,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.48% — transient microloop,-2.6,5.585e-12,19.4,0.363
ALT-20260204-388086,2026-02-04T05:17:48.701Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.2,1.532e-12,49.1,0.045
ALT-20260204-274604,2026-02-04T05:18:21.705Z,GNB-MEL-3012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,1.697e-12,29.4,0.501
ALT-20260204-209201,2026-02-04T05:18:56.596Z,LINK-MEL-AGG-EAST-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.9% — brief convergence spike,-2.7,2.898e-12,47.0,0.266
ALT-20260204-914880,2026-02-04T05:19:18.569Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,6.026e-12,46.6,0.453
ALT-20260204-975718,2026-02-04T05:20:39.756Z,LINK-SYD-MEL-FIBRE-02,TransportLink,HIGH_CPU,MINOR,CPU utilisation 1.4% — brief convergence spike,-3.5,1.014e-12,49.7,0.001
ALT-20260204-624335,2026-02-04T05:20:52.261Z,LINK-SYD-BNE-FIBRE-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.5% — brief convergence spike,-2.3,4.409e-12,45.2,0.001
ALT-20260204-812224,2026-02-04T05:22:10.344Z,GNB-BNE-4011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.36% — transient microloop,-3.5,5.993e-12,55.4,0.15
ALT-20260204-288117,2026-02-04T05:22:25.789Z,LINK-SYD-MEL-FIBRE-02,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.30% — transient microloop,-3.0,5.943e-12,49.5,0.217
ALT-20260204-323528,2026-02-04T05:25:29.786Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Duplicate alarm suppressed — flapping interface,-2.3,1.714e-12,32.6,0.155
ALT-20260204-813438,2026-02-04T05:26:32.231Z,GNB-BNE-4012,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,4.135e-12,18.2,0.477
ALT-20260204-250317,2026-02-04T05:27:01.808Z,GNB-SYD-2042,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 1.09% — transient microloop,-2.4,1.078e-11,10,0.322
ALT-20260204-568684,2026-02-04T05:28:09.642Z,GNB-BNE-4012,BaseStation,HIGH_CPU,MINOR,CPU utilisation 0.5% — brief convergence spike,-2.8,8.691e-12,23.7,0.085
ALT-20260204-839572,2026-02-04T05:28:15.720Z,LINK-BNE-AGG-SOUTH-01,TransportLink,HIGH_CPU,MINOR,CPU utilisation 0.5% — brief convergence spike,-2.4,5.344e-12,37.8,0.731
ALT-20260204-638627,2026-02-04T05:29:01.999Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,6.524e-12,17.6,0.51
